Date,DOW,Rm Sold,Revenue,ADR,RevPar,Occupancy_Pct
2022-12-09,Fri,267,115802.989999999,433.719063670411,341.601740412979,78.76106194690266
2022-12-10,Sat,218,90786.46,416.451651376146,267.806666666666,64.30678466076697
2022-12-11,Sun,189,79266.72,419.400634920634,233.825132743362,55.75221238938053
2022-12-12,Mon,179,76307.8299999999,426.300726256983,225.096843657817,52.8023598820059
2022-12-13,Tue,194,80639.83,415.669226804123,237.875604719764,57.227138643067846
2022-12-14,Wed,190,78770.63,414.582263157894,232.361740412979,56.04719764011799
2022-12-15,Thu,160,69701.8199999999,435.636374999999,205.610088495575,47.1976401179941
2022-12-16,Fri,134,58056.0799999999,433.254328358208,171.256873156342,39.52802359882006
2022-12-17,Sat,117,49450.07,422.65017094017,145.870412979351,34.51327433628318
2022-12-18,Sun,132,57016.13,431.940378787878,168.189174041297,38.93805309734513
2022-12-19,Mon,133,56987.69,428.478872180451,168.105280235988,39.233038348082594
2022-12-20,Tue,150,68717.7799999999,458.118533333333,202.707315634218,44.24778761061947
2022-12-21,Wed,146,67880.6,464.935616438356,200.237758112094,43.067846607669615
2022-12-22,Thu,160,77381.56,483.63475,228.26418879056,47.1976401179941
2022-12-23,Fri,170,86375.61,508.091823529411,254.795309734513,50.14749262536873
2022-12-24,Sat,160,78252.1099999999,489.075687499999,230.832182890855,47.1976401179941
2022-12-25,Sun,170,86412.89,508.311117647058,254.905280235988,50.14749262536873
2022-12-26,Mon,185,91368.22,493.88227027027,269.522772861356,54.572271386430685
2022-12-27,Tue,216,116723.73,540.387638888888,344.317787610619,63.716814159292035
2022-12-28,Wed,225,122072.76,542.5456,360.096637168141,66.3716814159292
2022-12-29,Thu,239,194407.479999999,813.420418410041,573.473392330383,70.50147492625368
2022-12-30,Fri,250,238088.57,952.35428,702.32616519174,73.74631268436578
2022-12-31,Sat,243,284225.229999999,1169.65115226337,838.422507374631,71.68141592920354
